prid,title,location,time_published,price,area,price_per_m2,bedrooms,bathrooms,agent_name,product_url,agent_avatar,main_image,other_images,description
38363003,"Bán nhà mặt phố khu Đào Tấn, Liễu Giai nhỉnh 40 tỷ 95m2 MT 6.6m lô góc xây 10 tầng cho thuê 2tỷ/năm","·
Ba Đình, Hà Nội",04/01/2024,45 tỷ,95 m²,"473,68 tr/m²",,,‎Anh Tuấn,https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-dao-tan-phuong-cong-vi/ban-khu-lieu-giai-57-ty-150m2-mt-8m-lo-goc-xay-10-g-cho-thue-2-3-ty-nam-pr38363003,https://file4.batdongsan.com.vn/resize/200x200/2016/06/28/20160628140616-c260.jpg,https://file4.batdongsan.com.vn/crop/562x284/2024/01/04/20240104110910-4d0e_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2024/01/04/20240104110910-4d0e_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2024/01/04/20240104110910-9d02_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/04/20240104110910-6cb9_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/04/20240104110910-c659_wm.jpg']","Bán nhà mặt phố khu Đào Tấn, Liễu Giai nhỉnh 40 tỷ 95m² MT 6.6m lô góc xây 10 tầng cho thuê 2tỷ/năm.Bán nhà mặt phố lớn Quận Ba Đình diện tích xây dựng 95m² mặt tiền 6.6m xây 10 tầng mới tinh lô góc 2 mặt thoáng, tòa nhà thiết kế thông sàn phố rộng view đẹp cho thuê cao 2 tỷ/năm, có đầy đủ giấy phép xây dựng, hồ sơ thiết kế, phòng cháy chữa cháy, nhà có vị trí đẹp trung tâm quận Ba Đình gần công viên Thủ Lệ, trung tâm thương mại Lotte, cách sân b..."
38623445,Chuyên chuyển nhượng căn hộ Masteri Thảo Điền - HT vay bank 80% - bao giá thấp nhất thị trường,"·
Quận 2, Hồ Chí Minh",04/01/2024,"4,3 tỷ",70 m²,"61,43 tr/m²",2,2,‎Bảo Bảo,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/chuyen-chuyen-nhuong-ht-vay-bank-80-bao-gia-thap-nhat-thi-truong-pr38623445,https://file4.batdongsan.com.vn/resize/200x200/2023/05/01/20230501100403-28b6.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/11/23/20231123145740-8688_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/11/23/20231123145740-8688_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/11/23/20231123145739-1d1a_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/11/23/20231123145739-5cfb_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/11/23/20231123145739-82c1_wm.jpg']","Giỏ hàng chuyển nhượng dự án Masteri Thảo Điền 1 - 2 - 3 - 4PN, penthouse, shophouse, hỗ trợ vay bank 80%, cam kết rẻ nhất thị trường.Hotline 0946 867 *** Bảo Bảo - 24/7. - Ở đâu giá rẻ, em bao giá rẻ hơn. - Đã có sổ hồng, giấy tờ pháp lý đầy đủ. - Hỗ trợ tư vấn nhiệt tình + tận tâm + lấy uy tín làm đầu + không mua cũng không sao.Bên em cam kết: Giá rẻ hơn thị trường, trả sát giá chủ nhà. Miễn sao khách hàng ưng ý, với mức giá thấp nhất.Hỗ trợ va..."
37742073,Shophouse Mega Grandworld Hà Nội - Độc quyền căn góc đẹp nhất - Trực tiếp từ CĐT - LH: 0978 585 ***,"·
Văn Giang, Hưng Yên",04/01/2024,Giá thỏa thuận,100 m²,,,,‎Thanh Huế,https://batdongsan.com.vn/nha-dat-ban/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-mega-grand-world-ha-noi/thong-tin-chinh-thuc-tu-cdt-grandworld-lh-truc-tiep-0978-585-140-pr37742073,https://file4.batdongsan.com.vn/resize/200x200/2023/05/10/20230510160750-2350.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/07/25/20230725085900-ab11_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/07/25/20230725085900-ab11_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/07/25/20230725085900-17a6_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/07/25/20230725085901-9f78_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/07/25/20230725085901-dca4_wm.jpg']","Chào đón siêu phẩm Grand World Hà Nội. Tổng diện tích: 12,2ha. Mật độ xây dựng toàn khu: 35%. Tổng số căn: 481. CĐT: Tập Đoàn Vingroup. Chia làm 6 dãy phố, mặt tiền từ 6 - 7m, xây 4 - 5,5 tầng. DTXD 235 - 770m². Bàn giao 10/2023. Khai trương 12/2023 với rất nhiều Show diễn nghệ thuật đặc sắc.Tiện ích nổi bật: - Thiết kế độc bản: Sở hữu 2 mặt tiền với tầm view triệu đô, phía trước là sông Venice nhộp nhịp, sau là view phố phồn hoa. Mỗi mặt tiền rộ..."
38937564,Lên sóng siêu phẩm villa góc hai mặt tiền tân cổ điển siêu VIP - Thống Nhất Gò Vấp,"·
Gò Vấp, Hồ Chí Minh",04/01/2024,"6,8 tỷ",45 m²,"151,11 tr/m²",4,4,‎[email protected],https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-thong-nhat-phuong-16-3/len-song-sieu-pham-villa-goc-hai-tien-tan-co-dien-hem-xe-tai-sieu-vip-go-vap-pr38937564,https://file4.batdongsan.com.vn/resize/200x200/2016/03/09/eCGLjNi5/20160309162137-a122.jpg,https://file4.batdongsan.com.vn/crop/562x284/2024/01/04/20240104091508-124d_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2024/01/04/20240104091508-124d_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2024/01/04/20240104091625-b7b5_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/04/20240104091625-bd94_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/04/20240104091625-0c40_wm.jpg']","Lên sóng siêu phẩm villa mini góc hai mặt tiền tân cổ điển. Đường xe tải siêu vip, Xem là thích là nhích.Giá: 6,8 Tỷ TL.Hướng: Đông Bắc. Diện tích: 4.2 11m. Kết cấu: 1 trệt 1 lửng 3 lầu. Gồm PK. Bếp, 4PN, phòng thờ. 3WC. 2 sân thượng. Đường 6m thông ra chợ. Pháp lý: Sổ hồng riêng. Nội thất bàn giao: Full option. Có máy maxa, Sofa Tân cổ điển.Hỗ trợ vay ngân hàng lãi suất ưu đãi. Sổ hồng riêng bao sang tên. Hình ảnh và thông tin chính xác. LH: 090..."
38937482,Lên siêu phẩm - đối diện siêu thị Emart Đường Phan Huy Ích - P. 12 - Gò Vấp,"·
Gò Vấp, Hồ Chí Minh",04/01/2024,"7,7 tỷ",40 m²,"192,5 tr/m²",3,4,‎[email protected],https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-phan-huy-ich-phuong-12-8/len-sieu-pham-sat-tien-doi-dien-sieu-thi-emart-p-12-go-vap-pr38937482,https://file4.batdongsan.com.vn/resize/200x200/2016/03/09/eCGLjNi5/20160309162137-a122.jpg,https://file4.batdongsan.com.vn/crop/562x284/2024/01/04/20240104090912-7f4a_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2024/01/04/20240104090912-7f4a_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2024/01/04/20240104091116-9cca_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/04/20240104091116-dd65_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/04/20240104091116-de6f_wm.jpg']","Lên siêu phẩm - đối diện siêu Thị Emart2. Vị trí Đường Phan Huy Ích - P. 12 - Gò Vấp.Giá 7tỷ7.Diện tích: 5 X 8m. Xây dựng 1 trệt 1 lửng 3 lầu. Công năng gồm Gara xe Hơi, phòng khách, bếp, 3 PN (1 phòng master) 4 toilet, phòng sau có bồn tắm nằm, phòng giặt, phòng thờ, sân thượng trước. Đặc biệt có bếp BBQ sân thượng cực đỉnh. Vị Trí đẹp đường 5m xe hơi ngủ trong nhà. Gần Các dịch vụ tiện ích. Tặng full nội thất cao cấp. Sổ hồng riêng hoàn công đầ..."
38936545,"Bán nhanh lô góc 63m2 Sen Trì, Bình Yên, Thạch Thất, Hoà Lạc, cách FPT và CNC chỉ 5p di chuyển","·
Thạch Thất, Hà Nội",04/01/2024,980 triệu,63 m²,"15,56 tr/m²",,,‎Nguyễn Phúc Đức,https://batdongsan.com.vn/nha-dat-ban/ban-dat-duong-420-xa-binh-yen-1/ban-nhanh-lo-goc-63m-sen-tri-thach-that-hoa-lac-cach-fpt-va-cnc-chi-5p-di-chu-pr38936545,https://file4.batdongsan.com.vn/resize/200x200/2023/04/03/20230403092337-0bf4.jpg,https://file4.batdongsan.com.vn/crop/562x284/2024/01/04/20240104071002-ee78_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2024/01/04/20240104071002-ee78_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2024/01/04/20240104071001-21b1_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/04/20240104071002-bfb5_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/04/20240104071002-680a_wm.jpg']","Gia đình cần tiền ăn tết, bán nhanh lô góc ở Sen Trì Bình Yên, Thạch Thất Hoà Lạc. - Cách FPT và CNC chỉ 5p di chuyển. - Sát trục hồ Tây Ba Vì. - Cách đường tỉnh lộ 420 chỉ 300m. - Vị trí trung tâm xã Bình Yên. - Bán kính 500m là chợ, trường mầm non song ngữ, trường cấp 1, cấp 2 và UBND xã. - Bác nào có con học ĐH FPT mua xây nhà cho con thì quá đẹp hoặc mua đầu tư kinh doanh. - Đường thông tứ phía, đường 2,3 xe ô tô tránh nhau. - Liên hệ em 0961..."
38935112,"Cực Hot! Chỉ 600 triệu sở hữu ngay căn hộ 2PN Akari City, trả góp 2 triệu/tháng","·
Bình Tân, Hồ Chí Minh",03/01/2024,"2,84 tỷ",63 m²,45 tr/m²,2,1,‎Giám Đốc Kinh Doanh,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-vo-van-kiet-phuong-an-lac-6-prj-akari-city-nam-long/cuc-t-chi-600-trieu-so-huu-ngay-2pn-tra-gop-2-trieu-thang-pr38935112,https://file4.batdongsan.com.vn/resize/200x200/2024/01/05/20240105210458-2e83.jpg,https://file4.batdongsan.com.vn/crop/562x284/2024/01/03/20240103185209-f837_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2024/01/03/20240103185209-f837_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2024/01/03/20240103181505-e6aa_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/03/20240103181506-932d_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2024/01/03/20240103181506-c229_wm.jpg']","Hot! Tặng ngay 1,3 lượng vàng. Liên hệ ngay giám đốc Kinh doanh dự án Akari City để đăng ký tham quan căn hộ mẫu, nhà thực tế và nhận ưu đãi:Hotline: 0932 666 ***. Xem chi tiết tại: https://tpiland.com/akari-city/Diện tích: - Căn hộ 2PN - 1WC: 61 - 63m², giá từ 3.1tỷ. Thanh toán 620 triệu nhận nhà, sau đó trả góp 2tr/tháng.- Căn hộ 2PN - 2WC: Từ 78 - 81m², Giá từ 3.6tỷ. Thanh toán 720 triệu nhận nhà, sau đó trả góp 2,3tr/tháng.- Căn hộ 3PN - 2WC: T..."
38675992,,"·
Long Biên, Hà Nội",03/01/2024,"3,4 tỷ","89,53 m²","37,98 tr/m²",2,2,‎Quang Nghĩa,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-phuong-thuong-thanh-1-prj-khai-son-city/-bang-gia-truc-tiep-cdt-ck-13-5-qua-tang-toi-400tr-vao-1-2-ty-so-huu-ngay-pr38675992,https://file4.batdongsan.com.vn/resize/200x200/2023/12/04/20231204101010-fd34.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/12/01/20231201004901-f99c_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/12/01/20231201004901-f99c_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/12/01/20231201005220-748d_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/01/20231201005110-ed4d_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/01/20231201005056-f92e_wm.jpg']","Trực tiếp CĐT mở bán quỹ căn view hồ đẹp nhất tháng 1/2024. Booking ra hàng tòa K5, K6, K6A siêu đẹp, 20 suất chiết khấu khủng lên tới 17,5%, đặt cọc thiện chí 10tr giữ ngay căn đông nam đẹp nhất bảng hàng. Giá chỉ 3,4 tỷ.   Liên hệ Quang Nghĩa TPKD CĐT 0983 333 *** để nhận thông tin chi tiết. ---------- * Chính sách ưu đãi tháng 1/2024: + Hỗ trợ vay 65% lãi suất 0% 15 tháng. + Chiết khấu thanh toán sớm 5,5% Giá căn hộ. + Tặng gói hoàn thiện nội ..."
37986399,Sở hữu ngay căn hộ Akari AK Neo chỉ cần 800tr trả góp chỉ 2tr/th rẻ hơn thuê nhà,"·
Bình Tân, Hồ Chí Minh",03/01/2024,"2,7 tỷ",60 m²,45 tr/m²,2,1,‎Nguyễn Thị Thuý Ngân,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-vo-van-kiet-phuong-an-lac-6-prj-akari-city-nam-long/so-huu-gd2-ak-neo-chiet-khau-2-mien-phi-ql-2-chi-thanh-toan-30-pr37986399,https://file4.batdongsan.com.vn/resize/200x200/2023/09/22/20230922121319-e283.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/08/25/20230825133735-2268_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/08/25/20230825133735-2268_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/08/25/20230825133738-4fad_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/08/25/20230825133742-9860_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/08/25/20230825133746-e745_wm.jpg']","Mua trực tiếp Akari City giai đoạn 2, AK NEO từ chủ đầu tư Nam Long. - Được xem nhà mẫu và nhà thực tế trước khi chọn mua.- Các chính sách đặc biệt khi mua Akari City: + Giá: 45 tr/m² tuỳ vị trí. Tất cả các thiết kế 60m² - 78m² - 81m² - 95m², đều có ban công và rất thông thoáng đón ánh sáng và gió tự nhiên. + Chỉ thanh toán 2 triệu/tháng đến tháng 08/2026, tận hưởng cuộc sống hiện đại tại Thành phố Ánh Sáng. + Vay hỗ trợ lãi và ân hạn gốc đến 24 ..."
38417128,"Bán nhanh 160m2 giá nhỉnh 11 tr/m2 gần công nghệ cao Hòa Lạc, đối diện cổng đại học Quốc Gia Hà Nội","·
Thạch Thất, Hà Nội",03/01/2024,Giá thỏa thuận,160 m²,,,,‎Trịnh Ngọc Bảo,https://batdongsan.com.vn/nha-dat-ban/ban-dat-xa-tien-xuan/ban-nhanh-180m2-gia-nhinh-11tr-m-gan-cong-nghe-cao-hoa-lac-doi-dien-cong-dai-hoc-quoc-gia-ha-noi-pr38417128,https://file4.batdongsan.com.vn/resize/200x200/2023/05/24/20230524165419-8b26.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/10/27/20231027152454-74f0_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/10/27/20231027152454-74f0_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/10/27/20231027152454-1616_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/10/27/20231027152454-b3ed_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/10/27/20231027152454-e200_wm.jpg']","(Giá cực rẻ) gia đình tôi cần bán lô đất 160m² mặt tiền 10m. - Giá chỉ nhỉnh 11 tr/m² sát Đại học Quốc Gia, Khu công nghệ cao. 0944 827 *** - Nằm trên mặt trục tỉnh lộ giao thông tấp nập 2 làn đường. - 5p phút ra cổng chính Đại Học Quốc Gia, Đại Lộ Thăng Long. - Sát ngay bên cạnh Xanh Villa, nhiều homestay, nghỉ dưỡng. - Bán kính 500m đầy đủ tiện ích: Chợ trung tâm, trường học, trung tâm y tế, hành chính. - Giá rẻ đầu tư lợi nhuận cao, dễ thanh kh..."
38607880,Căn hộ Zenity Quận 1 - Chiết khấu 40%: 2PN- 3PN/9 tỷ. Trực tiếp CapitaLand. Cho thuê ngay 35tr/th,"·
Quận 1, Hồ Chí Minh",03/01/2024,9 tỷ,"94,5 m²","95,24 tr/m²",2,2,‎Capitaland Vietnam,https://batdongsan.com.vn/nha-dat-ban/ban-can-ho-chung-cu-duong-vo-van-kiet-phuong-cau-kho-prj-zenity/-quan-1-gio-hang-truc-tiep-capitaland-2pn-3pn-duplex-chiet-khau-40-full-noi-that-o-ngay-pr38607880,https://file4.batdongsan.com.vn/resize/200x200/2023/12/11/20231211214032-1456.jpg,https://file4.batdongsan.com.vn/crop/562x284/2023/12/11/20231211213810-dd4a_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/12/11/20231211213810-dd4a_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2024/01/03/20240103120940-8b02_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/11/22/20231122095402-a500_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/11/20231211213507-8b9a_wm.jpg']","Giỏ hàng 2PN - 3PN - Duplex căn hộ Zenity chủ đầu tư Capitaland tại Quận 1 - mua trực tiếp chủ đầu tư: - Chiết khấu trực tiếp lên tới hơn 40% giá trị căn hộ trừ vào giá bán: + Căn 2PN: 94.5m² - Giá từ 9 tỷ - 10 tỷ. + Căn 3PN: 108 - 116m² - Giá từ 10 tỷ - 11 tỷ. + Duplex 3PN: 161m². Giá từ 18 tỷ.- Nhận nhà ở hoặc cho thuê ngay (Giá cho thuê 2PN 30tr/tháng, 3PN 40tr/tháng). - Tặng gói full nội thất từ A - Z cao cấp 500 triệu - 1 tỷ. (Bao gồm: Tivi,..."
38819956,"BÁN 2 TÒA NHÀ CHCC MINI PHỐ CHÍNH KINH,THANH XUÂN, ĐẦY ĐỦ HỆ THỐNG PCCC, CƠ HỘI ĐẦU TƯ SINH LỜI CAO","·
Thanh Xuân, Hà Nội",03/01/2024,12 tỷ,76 m²,"157,9 tr/m²",,,‎Mr Thanh,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-pho-chinh-kinh-phuong-nhan-chinh/ban-2-toa-chcc-mini-thanh-xuan-day-du-he-thong-pccc-co-hoi-dau-tu-sinh-loi-cao-pr38819956,,https://file4.batdongsan.com.vn/crop/562x284/2023/12/18/20231218173853-70ee_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/12/18/20231218173853-70ee_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/12/18/20231218174231-3c0a_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/18/20231218173852-987a_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/18/20231218173853-57ae_wm.jpg']","BÁN 2 TÒA NHÀ CHCC MINI PHỐ CHÍNH KINH, THANH XUÂN, HÀ NỘI,  ĐẦY ĐỦ HỆ THỐNG PCCC, CƠ HỘI ĐẦU TƯ SINH LỜI CAO - KHÔNG THỂ BỎ QUA! Căn hộ chung cư mini tọa lạc tại số 145 và 119 phố Chính Kinh, phường Nhân Chính, quận Thanh Xuân, Hà Nội, sẵn sàng chờ đón chủ nhân mới. - TÒA 1:   Tại số 145 phố Chính Kinh  Diện tích: 76m² x 8 tầng, Gồm 14 căn hộ khép kín  Hiện đang cho thuê với giá 6.000.000, VNĐ/phòng/tháng chưa tính dịch vụ, đã full kín phòng thu..."
38753347,"Bán nhà chính chủ SHR hẻm 5m 330/ Phan Đình Phùng, P1, PN. Giá TL 5 tỷ 390, 1T - 2L; 4,2x13(54,6m2)","·
Phú Nhuận, Hồ Chí Minh",03/01/2024,"5,39 tỷ","54,6 m²","98,72 tr/m²",4,5,‎Tấn,https://batdongsan.com.vn/nha-dat-ban/ban-nha-rieng-duong-phan-dinh-phung-phuong-1-22/ban-chinh-chu-shr-hem-5m-330-p1-pn-gia-tl-5-ty-390-1t-2l-4-2x13-54-6m2-pr38753347,,https://file4.batdongsan.com.vn/crop/562x284/2023/12/10/20231210100301-f677_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/12/10/20231210100301-f677_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/12/10/20231210100301-8328_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/10/20231210100301-fcd3_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/12/10/20231210100301-6d74_wm.jpg']","Tôi có căn nhà 1 sẹc ngay đường Phan Đình Phùng hẻm thông 5m cần bán gấp Địa chỉ: 330/ Phan Đình Phùng, P1, Phú Nhuận Diện tích: 4,2x13m (54,6m). Kết cấu: Nhà 1 trệt, 2 lầu. Giá còn thương lượng 5 tỷ 390 triệu đồng. Nhà trong hẻm rộng rãi, hiện nhà tôi đang cho thuê 15 triệu/tháng. Anh chị nào cần ở liền cứ báo với tôi. Nhà mới sửa lại nên ko cần phải sửa gì, vô là ở ngay. Khu dân đông, có camera quan sát, an ninh. Tiện về kinh doanh mua bán. Gần..."
38930048,"Hạ giá lần 3 từ 78 tỷ xuống 73 tỷ, nay hạ giá chốt còn 70 tỷ. Toà nhà số 40C-D Út Tịch, Q Tân Bình","·
Tân Bình, Hồ Chí Minh",03/01/2024,70 tỷ,"189,48 m²","369,43 tr/m²",,,‎Mr. Thắng,https://batdongsan.com.vn/nha-dat-ban/ban-nha-mat-pho-duong-ut-tich_1-phuong-4-20/ha-gia-lan-3-tu-78-ty-xuong-73-ty-nay-ha-gia-chot-con-70-ty-toa-so-40c-d-tich-q-tan-binh-pr38930048,,https://file4.batdongsan.com.vn/crop/562x284/2023/10/30/20231030094900-45d1_wm.jpg,"['https://file4.batdongsan.com.vn/crop/562x284/2023/10/30/20231030094900-45d1_wm.jpg', 'https://file4.batdongsan.com.vn/crop/283x141/2023/10/30/20231030094903-2bb5_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/10/30/20231030094901-7fe1_wm.jpg', 'https://file4.batdongsan.com.vn/crop/140x140/2023/10/30/20231030094901-1471_wm.jpg']","Hạ giá lần 3.Từ 78 tỷ xuống 73 tỷ và nay hạ giá chốt còn 70 tỷ. Toà nhà số 40C-D đường Út Tịch, phường 4, quận Tân Bình, TP. HCM.Toà nhà có diện tính đất 189,48m. Mặt tiền 12m. Sổ vuông. Tổng diện tích sàn 1211. Kết cấu hầm, lửng 6 lầu và sân thượng.Toà nhà được trang bị đầy đủ PCCC, gồm 3 có thang: Thang thoát hiểm cửa trước, thang bộ và thang máy cao cấp từ tầng hầm lên sân thượng. Trong các tầng của toà nhà đã được phân chia vách kích cho các ..."
